,ICC,Lower,Higher
wavelet-LHL_glrlm_RunPercentage_32_binCount,0.8059853594018727,0.7913125002387732,0.8197305111043731
wavelet-LHL_glrlm_RunVariance_32_binCount,0.6882772120575634,0.6663426211502959,0.7090215058850601
wavelet-LHL_glrlm_ShortRunEmphasis_32_binCount,0.7950499254528071,0.779646803833804,0.8094914394415099
wavelet-LHL_glrlm_ShortRunHighGrayLevelEmphasis_32_binCount,0.328002910243381,0.29135299661797753,0.36369074487928466
wavelet-LHL_glrlm_ShortRunLowGrayLevelEmphasis_32_binCount,0.2876232860268653,0.25001380329206424,0.32436546326722465
wavelet-LHL_glszm_GrayLevelNonUniformity_32_binCount,0.8972806503627105,0.8890881739323606,0.9048985214927204
wavelet-LHL_glszm_GrayLevelNonUniformityNormalized_32_binCount,0.6329217355330572,0.608002893527423,0.6565951246149186
wavelet-LHL_glszm_GrayLevelVariance_32_binCount,0.6864096219680497,0.6643727650167245,0.70725415604551
wavelet-LHL_glszm_HighGrayLevelZoneEmphasis_32_binCount,0.20613700487278677,0.16700950636926745,0.24461558360613742
wavelet-LHL_glszm_LargeAreaEmphasis_32_binCount,0.9627505774466307,0.9596683284479678,0.9656014062830708
wavelet-LHL_glszm_LargeAreaHighGrayLevelEmphasis_32_binCount,0.9340668291912982,0.9286974299992035,0.9390446716912673
wavelet-LHL_glszm_LargeAreaLowGrayLevelEmphasis_32_binCount,0.9490683120975542,0.9448859324919938,0.9529410013286072
wavelet-LHL_glszm_LowGrayLevelZoneEmphasis_32_binCount,0.3038774766936269,0.2666536963676459,0.34019656538043713
wavelet-LHL_glszm_SizeZoneNonUniformity_32_binCount,0.7414626996620574,0.72265923925568,0.7591696686936511
wavelet-LHL_glszm_SizeZoneNonUniformityNormalized_32_binCount,0.620764196408685,0.5952227352876434,0.6450527915873477
wavelet-LHL_glszm_SmallAreaEmphasis_32_binCount,0.6042720170664438,0.5779105862797765,0.6293740746197398
wavelet-LHL_glszm_SmallAreaHighGrayLevelEmphasis_32_binCount,0.27783959431618266,0.24001858168425985,0.31481774947458885
wavelet-LHL_glszm_SmallAreaLowGrayLevelEmphasis_32_binCount,0.4060851369048313,0.37170111088812613,0.4393576293812628
wavelet-LHL_glszm_ZoneEntropy_32_binCount,0.6871188258823899,0.6650998828294441,0.7079425248021851
wavelet-LHL_glszm_ZonePercentage_32_binCount,0.7986525910901859,0.7834861234660054,0.8128678844368047
wavelet-LHL_glszm_ZoneVariance_32_binCount,0.9628015952736041,0.9597234813355043,0.9656485877506817
wavelet-LHL_gldm_DependenceEntropy_32_binCount,0.7073526261563056,0.6865158154705353,0.7270288332503972
wavelet-LHL_gldm_DependenceNonUniformity_32_binCount,0.7605695414921629,0.7429477565191217,0.7771376937928758
wavelet-LHL_gldm_DependenceNonUniformityNormalized_32_binCount,0.733208934094426,0.7139044778955311,0.7513999411076306
wavelet-LHL_gldm_DependenceVariance_32_binCount,0.7477843827503361,0.7293668076329055,0.7651187765824309
wavelet-LHL_gldm_GrayLevelNonUniformity_32_binCount,0.9639188728642132,0.9609314875629968,0.9666817144450225
wavelet-LHL_gldm_GrayLevelVariance_32_binCount,0.750166740736746,0.7318911318255935,0.767363524055783
wavelet-LHL_gldm_HighGrayLevelEmphasis_32_binCount,0.214936025128958,0.17594694357866342,0.2532512433643833
wavelet-LHL_gldm_LargeDependenceEmphasis_32_binCount,0.7918648449514599,0.7762556217191033,0.8065038163142104
wavelet-LHL_gldm_LargeDependenceHighGrayLevelEmphasis_32_binCount,0.601486600690146,0.5749838782412473,0.6267283294029181
wavelet-LHL_gldm_LargeDependenceLowGrayLevelEmphasis_32_binCount,0.2835048566423113,0.2458135803147185,0.3203400374103932
wavelet-LHL_gldm_LowGrayLevelEmphasis_32_binCount,0.21441275842216864,0.17541174904277246,0.252740993297736
wavelet-LHL_gldm_SmallDependenceEmphasis_32_binCount,0.785351675985074,0.7693123441789708,0.8004013895017242
wavelet-LHL_gldm_SmallDependenceHighGrayLevelEmphasis_32_binCount,0.6798970112150371,0.6574959949216965,0.7010972603721113
wavelet-LHL_gldm_SmallDependenceLowGrayLevelEmphasis_32_binCount,0.6855355837503762,0.6634466046494942,0.7064305415771005
wavelet-LHL_ngtdm_Busyness_32_binCount,0.8193993265839601,0.8056300102829416,0.8322838131117198
wavelet-LHL_ngtdm_Coarseness_32_binCount,0.9643307603882944,0.9613761565120105,0.9670631039699107
wavelet-LHL_ngtdm_Complexity_32_binCount,0.6407674281322122,0.6162497499068065,0.6640441426202436
wavelet-LHL_ngtdm_Contrast_32_binCount,0.7767201632691654,0.7601272277353686,0.7923008283484733
wavelet-LHL_ngtdm_Strength_32_binCount,0.8645519075194263,0.8539488805104307,0.874437314309489
wavelet-LHH_firstorder_10Percentile_32_binCount,0.8796653016731527,0.870163536344989,0.8885131988865578
wavelet-LHH_firstorder_90Percentile_32_binCount,0.9187014588121196,0.912137670180578,0.9247941928691962
wavelet-LHH_firstorder_Energy_32_binCount,0.8847850971046002,0.8756609301597023,0.8932778623476906
wavelet-LHH_firstorder_Entropy_32_binCount,0.7986657141452909,0.7834592831289905,0.8129132088544129
wavelet-LHH_firstorder_InterquartileRange_32_binCount,0.9415961637118957,0.9368197862016476,0.9460215098207369
wavelet-LHH_firstorder_Kurtosis_32_binCount,0.3629888922002618,0.3272939996025329,0.39764971747084515
wavelet-LHH_firstorder_Maximum_32_binCount,0.5905567603931448,0.5635141639578349,0.6163342042951075
wavelet-LHH_firstorder_MeanAbsoluteDeviation_32_binCount,0.9121161401153706,0.9050472488916838,0.9186812699964074
wavelet-LHH_firstorder_Mean_32_binCount,0.16811500882833993,0.1284720368092699,0.20722123089554195
wavelet-LHH_firstorder_Median_32_binCount,0.4032236989969612,0.3687275576695758,0.43661025223861066
wavelet-LHH_firstorder_Minimum_32_binCount,0.7124750506931347,0.6919278735165332,0.7318685522814091
wavelet-LHH_firstorder_Range_32_binCount,0.7048600278325505,0.6838444395012484,0.7247048598496514
wavelet-LHH_firstorder_RobustMeanAbsoluteDeviation_32_binCount,0.9406714865523365,0.9358219838500499,0.9451649203954662
wavelet-LHH_firstorder_RootMeanSquared_32_binCount,0.8573329353367993,0.8462105531470996,0.8677085083590808
wavelet-LHH_firstorder_Skewness_32_binCount,0.0735109730218744,0.033091315994856735,0.1136902090926797
wavelet-LHH_firstorder_TotalEnergy_32_binCount,0.8847850971046002,0.8756609301597023,0.8932778623476906
wavelet-LHH_firstorder_Uniformity_32_binCount,0.7531829372072265,0.73509888808729,0.7701958480918337
wavelet-LHH_firstorder_Variance_32_binCount,0.8350751198617032,0.8223851986761601,0.8469346036543546
wavelet-LHH_glcm_Autocorrelation_32_binCount,0.07958098138619453,0.03918791015716142,0.11971394247981645
wavelet-LHH_glcm_ClusterProminence_32_binCount,0.5905650164010738,0.5635142782773702,0.6163492094758377
wavelet-LHH_glcm_ClusterShade_32_binCount,0.11809394965069846,0.07794178387749882,0.1578627483152608
wavelet-LHH_glcm_ClusterTendency_32_binCount,0.7243027027592985,0.7044027730603201,0.7430608145079465
wavelet-LHH_glcm_Contrast_32_binCount,0.7278529891951597,0.7082200973748173,0.7463607610224411
wavelet-LHH_glcm_Correlation_32_binCount,0.5359804822727597,0.5064236045676768,0.5642763656567432
wavelet-LHH_glcm_DifferenceAverage_32_binCount,0.7879794657320284,0.7720825996812022,0.8028886428520093
wavelet-LHH_glcm_DifferenceEntropy_32_binCount,0.790080281488004,0.7743204156385993,0.8048583664284695
wavelet-LHH_glcm_DifferenceVariance_32_binCount,0.7177437091370328,0.6975145234915057,0.7368299042337549
wavelet-LHH_glcm_Id_32_binCount,0.7988585214017231,0.7836758379926582,0.8130849444072558
wavelet-LHH_glcm_Idm_32_binCount,0.8007259536428025,0.7856626345612456,0.8148377723729251
wavelet-LHH_glcm_Idmn_32_binCount,0.7386618540456271,0.7196782681237338,0.7565413544922591
wavelet-LHH_glcm_Idn_32_binCount,0.7934547616220189,0.7779120426595952,0.8080246215734003
wavelet-LHH_glcm_Imc1_32_binCount,0.7883736044346538,0.7725337844913441,0.8032327905131539
wavelet-LHH_glcm_Imc2_32_binCount,0.8535437471341334,0.8421297104227247,0.8641918619645577
wavelet-LHH_glcm_InverseVariance_32_binCount,0.5410229248563968,0.5117221475339475,0.5690663759136942
wavelet-LHH_glcm_JointAverage_32_binCount,0.07262435653127966,0.03219936204651113,0.1128116589379934
wavelet-LHH_glcm_JointEnergy_32_binCount,0.6843179898336563,0.6621651287514809,0.7052759915664283
wavelet-LHH_glcm_JointEntropy_32_binCount,0.7847789191180696,0.7686650269018619,0.7998945368132718
wavelet-LHH_glcm_MCC_32_binCount,0.492550236780717,0.4612392924990262,0.5226358605918299
wavelet-LHH_glcm_MaximumProbability_32_binCount,0.7127539981354193,0.6922323551566028,0.7321240962576545
wavelet-LHH_glcm_SumAverage_32_binCount,0.0726243570706082,0.03219936258787027,0.11281165947352725
wavelet-LHH_glcm_SumEntropy_32_binCount,0.7836073106673843,0.7674206153388207,0.7987931113917158
wavelet-LHH_glcm_SumSquares_32_binCount,0.7295745378000784,0.7100129297194631,0.748008545571813
wavelet-LHH_glrlm_GrayLevelNonUniformity_32_binCount,0.9469870789014413,0.9426385747046,0.9510142378795725
wavelet-LHH_glrlm_GrayLevelNonUniformityNormalized_32_binCount,0.7534203811550905,0.7352904016604528,0.7704685324399236
wavelet-LHH_glrlm_GrayLevelVariance_32_binCount,0.7592372306370484,0.7414818148190074,0.7759265201641664
wavelet-LHH_glrlm_HighGrayLevelRunEmphasis_32_binCount,0.08075733258039135,0.040369744020371606,0.12088099998686942
wavelet-LHH_glrlm_LongRunEmphasis_32_binCount,0.6479465703530061,0.6238068778066121,0.6708511434076014
wavelet-LHH_glrlm_LongRunHighGrayLevelEmphasis_32_binCount,0.6003484856950729,0.573788593274655,0.6256468094737271
wavelet-LHH_glrlm_LongRunLowGrayLevelEmphasis_32_binCount,0.48427424286364323,0.4526363989316289,0.5146939894685497
wavelet-LHH_glrlm_LowGrayLevelRunEmphasis_32_binCount,0.16766070140139455,0.1280042867021778,0.20678091428750994
wavelet-LHH_glrlm_RunEntropy_32_binCount,0.6835076235791938,0.6612285407570283,0.7045765675295224
wavelet-LHH_glrlm_RunLengthNonUniformity_32_binCount,0.8837380323779596,0.8745355603505324,0.8923042915479942
wavelet-LHH_glrlm_RunLengthNonUniformityNormalized_32_binCount,0.8242514648100431,0.8107544629849702,0.8368684823758181
wavelet-LHH_glrlm_RunPercentage_32_binCount,0.8273044602047754,0.8140678798937038,0.8396814165911111
wavelet-LHH_glrlm_RunVariance_32_binCount,0.6315035876310643,0.6065078626689537,0.6552522989215839
wavelet-LHH_glrlm_ShortRunEmphasis_32_binCount,0.8148177103277143,0.8006819627067137,0.8280428349337288
wavelet-LHH_glrlm_ShortRunHighGrayLevelEmphasis_32_binCount,0.20468735273890337,0.16555808972974703,0.24317404402274426
wavelet-LHH_glrlm_ShortRunLowGrayLevelEmphasis_32_binCount,0.2752734156854776,0.23740056256051165,0.31231018532497334
wavelet-LHH_glszm_GrayLevelNonUniformity_32_binCount,0.9216152283969615,0.9152708957818184,0.9275021346223049
wavelet-LHH_glszm_GrayLevelNonUniformityNormalized_32_binCount,0.6497759963490997,0.6257343881416004,0.6725842480807519
wavelet-LHH_glszm_GrayLevelVariance_32_binCount,0.7202296550334478,0.700145275269775,0.739175126245394
wavelet-LHH_glszm_HighGrayLevelZoneEmphasis_32_binCount,0.08691140833657883,0.04655276418439752,0.12698608542353346
wavelet-LHH_glszm_LargeAreaEmphasis_32_binCount,0.9461517097923907,0.9417372768865072,0.9502402766569669
wavelet-LHH_glszm_LargeAreaHighGrayLevelEmphasis_32_binCount,0.9530883631897201,0.9492272892039428,0.9566623434833689
wavelet-LHH_glszm_LargeAreaLowGrayLevelEmphasis_32_binCount,0.892182501550957,0.8836057007783926,0.9001606855908388
wavelet-LHH_glszm_LowGrayLevelZoneEmphasis_32_binCount,0.369924705211661,0.3344188451595912,0.40438159694512704
wavelet-LHH_glszm_SizeZoneNonUniformity_32_binCount,0.798686277476705,0.783521368849596,0.8128999844716261
wavelet-LHH_glszm_SizeZoneNonUniformityNormalized_32_binCount,0.6302595738178187,0.6052032307563516,0.6540686746461297
wavelet-LHH_glszm_SmallAreaEmphasis_32_binCount,0.6195306681944786,0.5939290699643051,0.6438791332748529
wavelet-LHH_glszm_SmallAreaHighGrayLevelEmphasis_32_binCount,0.19042708385514592,0.15107914908663433,0.22917255033840175
wavelet-LHH_glszm_SmallAreaLowGrayLevelEmphasis_32_binCount,0.45404353972623407,0.42127438202844153,0.4856283693695535
wavelet-LHH_glszm_ZoneEntropy_32_binCount,0.5678810422784507,0.5397848066825961,0.5947133609106675
wavelet-LHH_glszm_ZonePercentage_32_binCount,0.8366282923251,0.8239823876599276,0.8484367879083399
wavelet-LHH_glszm_ZoneVariance_32_binCount,0.9461904311425917,0.9417790770192701,0.9502761335777353
wavelet-LHH_gldm_DependenceEntropy_32_binCount,0.6876826703177417,0.6657196853375862,0.7084554441130636
wavelet-LHH_gldm_DependenceNonUniformity_32_binCount,0.6984534465812204,0.6771012418090916,0.7186307005423206
wavelet-LHH_gldm_DependenceNonUniformityNormalized_32_binCount,0.7473631361626636,0.7288873761891046,0.7647488450079558
wavelet-LHH_gldm_DependenceVariance_32_binCount,0.7595351573957779,0.741851165166554,0.7761635389873198
wavelet-LHH_gldm_GrayLevelNonUniformity_32_binCount,0.9695009859195012,0.9669682183038718,0.9718423490431275
wavelet-LHH_gldm_GrayLevelVariance_32_binCount,0.7630549203584943,0.7455416146907105,0.7795116903941488
wavelet-LHH_gldm_HighGrayLevelEmphasis_32_binCount,0.0803000759127403,0.03991085091524273,0.12042690655753686
wavelet-LHH_gldm_LargeDependenceEmphasis_32_binCount,0.8027233195399763,0.7878327347505879,0.8166761208371657
wavelet-LHH_gldm_LargeDependenceHighGrayLevelEmphasis_32_binCount,0.6259436013480455,0.6006610320887376,0.6499754402223463
wavelet-LHH_gldm_LargeDependenceLowGrayLevelEmphasis_32_binCount,0.46863543809767094,0.43641092770595147,0.4996594842478592
wavelet-LHH_gldm_LowGrayLevelEmphasis_32_binCount,0.14881553497600067,0.10894617363685805,0.18820591571415504
wavelet-LHH_gldm_SmallDependenceEmphasis_32_binCount,0.8304543058947024,0.8173771295626329,0.8426715446818444
wavelet-LHH_gldm_SmallDependenceHighGrayLevelEmphasis_32_binCount,0.7464356668199412,0.7278638115270641,0.7639082487410184
wavelet-LHH_gldm_SmallDependenceLowGrayLevelEmphasis_32_binCount,0.7010841969553363,0.6798822021749784,0.721115111702503
wavelet-LHH_ngtdm_Busyness_32_binCount,0.8146266394091298,0.800535061089306,0.8278180066134565
wavelet-LHH_ngtdm_Coarseness_32_binCount,0.9587474542209602,0.9553417684640528,0.9618984960028153
wavelet-LHH_ngtdm_Complexity_32_binCount,0.6400955708026933,0.6155262432084252,0.6634206167658129
wavelet-LHH_ngtdm_Contrast_32_binCount,0.8024553143345503,0.7875397549463824,0.8164309050038303
wavelet-LHH_ngtdm_Strength_32_binCount,0.885854333547257,0.8768088727271319,0.8942730511847584
wavelet-HLL_firstorder_10Percentile_32_binCount,0.8807926495064505,0.8713730109443742,0.8895631636310155
wavelet-HLL_firstorder_90Percentile_32_binCount,0.9206899583771766,0.914279343173187,0.9266395247708186
wavelet-HLL_firstorder_Energy_32_binCount,0.9407085406446146,0.9358625985383213,0.9451987475464798
wavelet-HLL_firstorder_Entropy_32_binCount,0.7541522559873739,0.7361310859237412,0.7711050019424417
wavelet-HLL_firstorder_InterquartileRange_32_binCount,0.9554319342362187,0.9517591286298465,0.9588310182502989
wavelet-HLL_firstorder_Kurtosis_32_binCount,0.5199186923870445,0.48971610563086104,0.5488746835265751
wavelet-HLL_firstorder_Maximum_32_binCount,0.7208872954427483,0.7008442071042696,0.7397930948184076
wavelet-HLL_firstorder_MeanAbsoluteDeviation_32_binCount,0.8759259213329033,0.8661490012788383,0.885032679704603
wavelet-HLL_firstorder_Mean_32_binCount,0.6424592916852692,0.6180334878623616,0.6656459998698272
wavelet-HLL_firstorder_Median_32_binCount,0.728534878337371,0.7089472055282054,0.7469995406932121
wavelet-HLL_firstorder_Minimum_32_binCount,0.6791903429153671,0.6567468255649962,0.7004316506122883
wavelet-HLL_firstorder_Range_32_binCount,0.7472137788253088,0.7287603892054987,0.7645826079255073
wavelet-HLL_firstorder_RobustMeanAbsoluteDeviation_32_binCount,0.9533093898439071,0.9494664361186111,0.9568665878768813
wavelet-HLL_firstorder_RootMeanSquared_32_binCount,0.7392920970606983,0.7203539121009341,0.7571288007727208
wavelet-HLL_firstorder_Skewness_32_binCount,0.26168454509030614,0.2235380734046832,0.29903039710316687
wavelet-HLL_firstorder_TotalEnergy_32_binCount,0.9407085406446146,0.9358625985383213,0.9451987475464798
wavelet-HLL_firstorder_Uniformity_32_binCount,0.7303498185346736,0.7108723950064866,0.7487079984405194
wavelet-HLL_firstorder_Variance_32_binCount,0.569391574200943,0.5413645161402332,0.596154528358138
wavelet-HLL_glcm_Autocorrelation_32_binCount,0.21436866766492613,0.17537260726339687,0.2526926977978709
wavelet-HLL_glcm_ClusterProminence_32_binCount,0.6882628713156578,0.6663284942409057,0.7090071114746923
wavelet-HLL_glcm_ClusterShade_32_binCount,0.3311673436485278,0.29462319906531986,0.3667455370508658
wavelet-HLL_glcm_ClusterTendency_32_binCount,0.7545022871864645,0.7365013463763359,0.7714353251920476
wavelet-HLL_glcm_Contrast_32_binCount,0.7248835120838157,0.7050791922113219,0.7435581590921939
wavelet-HLL_glcm_Correlation_32_binCount,0.5466013712792582,0.5175456468228313,0.5743977581985771
wavelet-HLL_glcm_DifferenceAverage_32_binCount,0.7556416044136621,0.7377145650475809,0.7725039239177391
wavelet-HLL_glcm_DifferenceEntropy_32_binCount,0.7503912927226125,0.7321372231023373,0.7675684546864685
wavelet-HLL_glcm_DifferenceVariance_32_binCount,0.6979127514746596,0.6765302684052373,0.7181195907967466
wavelet-HLL_glcm_Id_32_binCount,0.7527540942380401,0.7346468373461189,0.7697898669764155
wavelet-HLL_glcm_Idm_32_binCount,0.7508003992718673,0.7325717161781633,0.7679531082257525
wavelet-HLL_glcm_Idmn_32_binCount,0.7324282595040486,0.713076670679228,0.7506648354193548
wavelet-HLL_glcm_Idn_32_binCount,0.756166203756815,0.7382718569348273,0.7729970493641235
wavelet-HLL_glcm_Imc1_32_binCount,0.8046117784451119,0.7898470586163825,0.8184445153965937
wavelet-HLL_glcm_Imc2_32_binCount,0.8578579047511463,0.8467743733296195,0.8681969668168064
wavelet-HLL_glcm_InverseVariance_32_binCount,0.5881887062026662,0.5610436684654796,0.6140700372115976
wavelet-HLL_glcm_JointAverage_32_binCount,0.22143815991065502,0.1825563179160628,0.2596280087234065
wavelet-HLL_glcm_JointEnergy_32_binCount,0.6833865195629653,0.6611813283400644,0.7043956018034914
wavelet-HLL_glcm_JointEntropy_32_binCount,0.7414850763092713,0.722682346879717,0.7591912470614188
wavelet-HLL_glcm_MCC_32_binCount,0.42943205423102465,0.3958046079115712,0.4619094242114739
wavelet-HLL_glcm_MaximumProbability_32_binCount,0.690834692845809,0.6690497968843273,0.7114337508060975
wavelet-HLL_glcm_SumAverage_32_binCount,0.22143815602713088,0.18255631396983055,0.2596280049136246
wavelet-HLL_glcm_SumEntropy_32_binCount,0.7519204168801817,0.7337605868524135,0.7690067078712551
wavelet-HLL_glcm_SumSquares_32_binCount,0.7573529987596557,0.7395311375855126,0.7741138415052286
wavelet-HLL_glrlm_GrayLevelNonUniformity_32_binCount,0.9353405644132127,0.9300715501487516,0.9402248925943096
wavelet-HLL_glrlm_GrayLevelNonUniformityNormalized_32_binCount,0.7215378683180907,0.7015327091162828,0.7404068107113981
wavelet-HLL_glrlm_GrayLevelVariance_32_binCount,0.7731923978821507,0.7563715968917272,0.7889913397887957
wavelet-HLL_glrlm_HighGrayLevelRunEmphasis_32_binCount,0.21165907879400828,0.17262044102533947,0.2500334045483743
wavelet-HLL_glrlm_LongRunEmphasis_32_binCount,0.6799656028393013,0.6575653894847869,0.7011646088697325
wavelet-HLL_glrlm_LongRunHighGrayLevelEmphasis_32_binCount,0.6289974437387071,0.6038697498935809,0.6528760081022531
wavelet-HLL_glrlm_LongRunLowGrayLevelEmphasis_32_binCount,0.3843151785814519,0.3492321639171492,0.4183217321056519
wavelet-HLL_glrlm_LowGrayLevelRunEmphasis_32_binCount,0.23256303142429943,0.1938691408949586,0.27053393331629466
wavelet-HLL_glrlm_RunEntropy_32_binCount,0.6233777323461354,0.5979634055599755,0.647539694299227
wavelet-HLL_glrlm_RunLengthNonUniformity_32_binCount,0.894007244020128,0.8855686196967673,0.9018559735360542
wavelet-HLL_glrlm_RunLengthNonUniformityNormalized_32_binCount,0.7867325789117637,0.7707880285566829,0.8016923020627666
wavelet-HLL_glrlm_RunPercentage_32_binCount,0.8021582285605047,0.7872298020962587,0.8161471014230349
wavelet-HLL_glrlm_RunVariance_32_binCount,0.6579925428255101,0.6343885740108519,0.6803705314007428
wavelet-HLL_glrlm_ShortRunEmphasis_32_binCount,0.7876257207114188,0.7717394287603941,0.8025297060967467
wavelet-HLL_glrlm_ShortRunHighGrayLevelEmphasis_32_binCount,0.23888818766230016,0.20031254093454817,0.2767242403832118
wavelet-HLL_glrlm_ShortRunLowGrayLevelEmphasis_32_binCount,0.28424194146633963,0.2465631743122185,0.32106235828664614
wavelet-HLL_glszm_GrayLevelNonUniformity_32_binCount,0.9122212364271646,0.9051573191323294,0.9187812795843643
wavelet-HLL_glszm_GrayLevelNonUniformityNormalized_32_binCount,0.5887725897460463,0.5616531554931441,0.6146280234764319
wavelet-HLL_glszm_GrayLevelVariance_32_binCount,0.6883268763585009,0.6663953614732198,0.709068210612285
wavelet-HLL_glszm_HighGrayLevelZoneEmphasis_32_binCount,0.2140550812848808,0.17505227263075576,0.25238655534866933
wavelet-HLL_glszm_LargeAreaEmphasis_32_binCount,0.9657391125046243,0.9628995825658644,0.9683648233155706
wavelet-HLL_glszm_LargeAreaHighGrayLevelEmphasis_32_binCount,0.9483702186843443,0.9441322736658885,0.9522945971306285
wavelet-HLL_glszm_LargeAreaLowGrayLevelEmphasis_32_binCount,0.8989079803416566,0.8908368137962037,0.9064119243732143
wavelet-HLL_glszm_LowGrayLevelZoneEmphasis_32_binCount,0.25492078391534795,0.2166368658219469,0.29242127695408165
wavelet-HLL_glszm_SizeZoneNonUniformity_32_binCount,0.7254092998316001,0.7056322971338441,0.7440568900342791
wavelet-HLL_glszm_SizeZoneNonUniformityNormalized_32_binCount,0.5894456264752705,0.5623596591804393,0.6152678953725051
wavelet-HLL_glszm_SmallAreaEmphasis_32_binCount,0.552300993960836,0.5234977086009025,0.5798431206753087
wavelet-HLL_glszm_SmallAreaHighGrayLevelEmphasis_32_binCount,0.2971402519915683,0.25975094412247623,0.3336398083532132
wavelet-HLL_glszm_SmallAreaLowGrayLevelEmphasis_32_binCount,0.3845779208780863,0.3495045048907755,0.4185746178473557
wavelet-HLL_glszm_ZoneEntropy_32_binCount,0.6782227722522972,0.6557270632272164,0.6995153425398183
wavelet-HLL_glszm_ZonePercentage_32_binCount,0.7913069090456853,0.7756618785319569,0.8059802272338801
wavelet-HLL_glszm_ZoneVariance_32_binCount,0.9657600709031472,0.9629222467487749,0.9683842001225981
wavelet-HLL_gldm_DependenceEntropy_32_binCount,0.7004775034547732,0.6792398367610151,0.7205430187532103
wavelet-HLL_gldm_DependenceNonUniformity_32_binCount,0.7672559111025493,0.7500562736792153,0.7834183766593896
wavelet-HLL_gldm_DependenceNonUniformityNormalized_32_binCount,0.6943295186681042,0.6727405947667644,0.7147371703780162
wavelet-HLL_gldm_DependenceVariance_32_binCount,0.7274564874231036,0.7078059952049488,0.7459822142976479
wavelet-HLL_gldm_GrayLevelNonUniformity_32_binCount,0.9684886210022756,0.9658731547370069,0.9709066201922484
wavelet-HLL_gldm_GrayLevelVariance_32_binCount,0.7739533586543799,0.7571818370132616,0.7897051150436619
wavelet-HLL_gldm_HighGrayLevelEmphasis_32_binCount,0.21123585569981593,0.17219073993326528,0.24961788055250808
wavelet-HLL_gldm_LargeDependenceEmphasis_32_binCount,0.7953854959333815,0.780008399871472,0.8098027165641575
wavelet-HLL_gldm_LargeDependenceHighGrayLevelEmphasis_32_binCount,0.6685042095315337,0.6454704412401329,0.690322989805746
wavelet-HLL_gldm_LargeDependenceLowGrayLevelEmphasis_32_binCount,0.258675868614085,0.22046267317452323,0.2960954699558776
wavelet-HLL_gldm_LowGrayLevelEmphasis_32_binCount,0.23714973447723053,0.19853715966612726,0.27502679719114786
wavelet-HLL_gldm_SmallDependenceEmphasis_32_binCount,0.7743879277434996,0.7576461065028729,0.7901114707086949
wavelet-HLL_gldm_SmallDependenceHighGrayLevelEmphasis_32_binCount,0.6916152726888621,0.6698747138311103,0.7121711152382184
wavelet-HLL_gldm_SmallDependenceLowGrayLevelEmphasis_32_binCount,0.6815614412778048,0.6592540638527866,0.7026703171054117
wavelet-HLL_ngtdm_Busyness_32_binCount,0.7591580104348501,0.7414503171628981,0.7758091824313001
wavelet-HLL_ngtdm_Coarseness_32_binCount,0.9568080885073639,0.9532462751630981,0.9601041245175584
wavelet-HLL_ngtdm_Complexity_32_binCount,0.6211324250766488,0.5956069223726981,0.64540480819562
wavelet-HLL_ngtdm_Contrast_32_binCount,0.7880675563669763,0.7722104946382418,0.8029436354861114
wavelet-HLL_ngtdm_Strength_32_binCount,0.8438071808812838,0.8317224588117939,0.8550924104583769
wavelet-HLH_firstorder_10Percentile_32_binCount,0.9355083589586227,0.9302521356491339,0.9403807109432523
wavelet-HLH_firstorder_90Percentile_32_binCount,0.9177705387397898,0.911134810888438,0.9239304794604173
wavelet-HLH_firstorder_Energy_32_binCount,0.917303361564724,0.9106325769383182,0.9234961993362089
wavelet-HLH_firstorder_Entropy_32_binCount,0.7796589874488855,0.7632534657602884,0.7950597636501607
wavelet-HLH_firstorder_InterquartileRange_32_binCount,0.9647129478338544,0.9617901661377808,0.9674158861630298
wavelet-HLH_firstorder_Kurtosis_32_binCount,0.24136153393828932,0.20282651271516364,0.2791497823731446
wavelet-HLH_firstorder_Maximum_32_binCount,0.5731332530650369,0.5452867839372426,0.5997165700228543
wavelet-HLH_firstorder_MeanAbsoluteDeviation_32_binCount,0.9139153081525772,0.9069841569755784,0.920351583056343
wavelet-HLH_firstorder_Mean_32_binCount,0.27162069485445633,0.23368545719605666,0.30873078074497506
wavelet-HLH_firstorder_Median_32_binCount,0.5565829789459308,0.5279714154329703,0.5839322825112719
wavelet-HLH_firstorder_Minimum_32_binCount,0.6719841211129295,0.6491442951259708,0.6936134451331981
wavelet-HLH_firstorder_Range_32_binCount,0.6644527331504567,0.6411993251484406,0.6864869661673635
wavelet-HLH_firstorder_RobustMeanAbsoluteDeviation_32_binCount,0.9606934055234113,0.9574447388282785,0.9636986745177051
wavelet-HLH_firstorder_RootMeanSquared_32_binCount,0.8162309226392395,0.8022475143182409,0.829319262685837
wavelet-HLH_firstorder_Skewness_32_binCount,0.18811185396090122,0.14879639928182833,0.2268384268104699
wavelet-HLH_firstorder_TotalEnergy_32_binCount,0.917303361564724,0.9106325769383182,0.9234961993362089
wavelet-HLH_firstorder_Uniformity_32_binCount,0.7363606800554705,0.7172432860122713,0.7543703408149737
wavelet-HLH_firstorder_Variance_32_binCount,0.6547517328371103,0.6309789189826233,0.6772963225311492
wavelet-HLH_glcm_Autocorrelation_32_binCount,0.15552034771688367,0.11576596714375682,0.1947795582709946
wavelet-HLH_glcm_ClusterProminence_32_binCount,0.6479120136441204,0.6237704110140855,0.6708184535154641
